,0,1,2,3,4,5,6,7,8,9,10
2017/7/22,-0.22501218,-0.124074218,-3.057426804,-2.375812687,0.258253934,-0.276292411,-2.249744217,-1.632596216,1.264164411,0.130703587,-0.10051172
2017/7/23,0.357764643,-0.168296436,-1.849075097,-0.425493364,0.266411627,-0.60905558,-2.01043253,-1.590238575,-0.097925193,0.136336823,-0.587572976
2017/7/24,1.094469126,0.6914056,-3.637961129,-1.86733489,0.269606344,0.042312521,-2.294760263,-6.660874957,-0.065580429,0.124132901,-0.06170167
2017/7/25,0.50992601,-3.967415473,-3.251977228,-0.021143184,0.282323101,0.020106962,-2.229278464,-1.416029159,-1.296361814,0.132228743,-1.024195281
2017/7/26,0.632238982,-0.157835854,-2.404576704,-0.967316974,0.269346583,0.016181087,-2.041279443,-1.783258363,2.675490425,0.1187291,-0.637740855
2017/7/27,0.632870097,-0.595314454,-4.947862908,-0.104284829,0.247103769,-0.105060221,-2.076243594,-1.828679821,-6.224648738,-0.847306171,-0.454212521
2017/7/28,1.007302975,-0.136223147,-1.970770269,0.642592485,0.266192772,0.015764039,-1.997885616,-2.425821961,0.507161793,0.146016378,0.016244142
2017/7/29,0.481458756,0.691806035,-2.293292667,-1.73095641,0.1074019,0.0226546,-1.875438286,-1.782196679,3.569451249,0.130672412,0.008990741
2017/7/30,1.930743137,-0.006011033,-2.220546485,6.666779064,0.2676364,0.027175653,-1.823587089,-1.636906786,-3.386612513,0.115734004,0.017213282
2017/7/31,2.283928982,-0.08490079,-3.790118013,-3.722631139,0.260484449,0.029135841,-1.70312073,-2.023599049,-7.316558843,-0.419553889,-0.004773167
2017/8/1,6.378145818,-0.249292863,-2.487088356,-1.423131914,0.251316471,0.033698226,-1.527297743,-1.97991973,-0.024415923,-0.279441331,-0.254380733
2017/8/2,1.116474447,-1.463168868,-3.387537813,-3.233026059,0.261129135,0.057951476,-1.847054662,-1.702145756,0.865901687,0.12388904,0.144993274
2017/8/3,1.346132905,-0.294005329,-1.405134541,-2.912970757,0.273607868,0.039975693,-2.259358208,-1.489764162,0.469137323,0.106831132,-0.04051189
2017/8/4,5.668472198,0.207599683,-1.782702311,-1.723115451,0.269719109,0.035912008,-2.698491048,-1.421383933,2.97958213,0.125960623,0.165598712
2017/8/5,5.59500325,-0.147543464,-2.657219104,0.421861893,0.287152827,0.038813436,-1.666512272,-1.630703316,-0.724685561,-0.086469468,0.052632264
2017/8/6,2.833150694,-0.381112604,-2.662105334,3.079062072,-0.153246539,0.036813344,-2.019118769,-1.612398753,1.559475696,0.134439929,-0.590296664
2017/8/7,8.21959456,-0.410703825,-2.369097074,2.90362198,0.254340482,0.031702109,-1.502743449,-1.651676015,0.294356192,0.11765631,-0.202189088
2017/8/8,3.643066294,-1.429366428,-1.185950417,-1.725657104,0.272751422,-0.244643043,-1.417633058,-1.223778895,2.119654545,0.118533072,-0.78295394
2017/8/9,1.844546489,-0.274070914,-1.420990199,-1.779448257,0.253555411,0.037754251,-1.896564378,-1.210055387,3.115544481,0.110844916,-0.104494956
2017/8/10,0.996059352,0.09573566,-2.933147686,-0.173528085,0.270237267,0.029846319,-1.944538143,-1.441132444,2.785740265,0.109993876,0.121049133
2017/8/11,1.044359651,-1.719678644,-2.02083845,5.969484543,0.24621311,0.021021226,-1.593908009,-1.242263318,0.073453832,0.133878389,-0.294429399
2017/8/12,2.881363816,-0.949134594,-1.540976449,-1.624611898,0.301145227,0.028127803,-1.625366429,-1.474695112,-1.398926186,-0.372436973,-0.137908857
2017/8/13,4.648350333,-0.183228586,-3.961285061,-1.439384103,0.275530645,0.037653189,-1.534733948,-1.506600994,1.412347393,0.127282465,0.230809565
2017/8/14,2.803670936,-0.14071376,-4.184945658,-1.030743321,0.268522391,0.06487158,-1.525824256,-1.060359111,-1.366100651,0.136818182,0.223508341
2017/8/15,0.810227367,-0.213143104,-5.154520368,-1.465983772,0.268832177,0.035502073,-1.707474892,-2.621122902,0.32225527,-0.048411927,0.301619786
2017/8/16,2.037810846,-0.152566176,-5.630844071,-0.660512178,0.284536608,0.04796603,-1.669303527,-1.648436735,2.097527318,0.109216037,0.09657097
2017/8/17,-2.080982235,0.60447889,-2.667138685,-0.993872787,0.28360091,-0.175235725,-1.838399837,-1.720231248,1.68525952,0.136412643,0.077639888
2017/8/18,1.026918123,0.124806889,-2.916732723,6.666031833,0.267308028,0.017073529,-2.403898129,-1.769078872,-0.406684326,-0.103580374,-0.36137893
2017/8/19,0.41284901,-0.043645448,-3.743532856,3.486335753,0.123623625,0.042297443,-1.171467109,-1.471850265,1.67473243,0.110557225,-0.516481121
2017/8/20,0.807443379,-0.667052967,-3.29767132,2.426124298,0.247716597,0.02665749,-1.676577261,-1.52647682,2.685528575,0.105020376,-0.10660156
2017/8/21,0.596234431,-4.308094731,-3.591256236,0.963257212,0.243455111,0.039362069,-2.423095885,-1.310533169,2.60226995,0.101596392,-0.099881676
2017/8/22,1.22956037,-0.175469496,-6.269574074,2.532114792,0.285956106,0.022485404,-1.68757704,-1.639447606,4.047477173,0.120574209,-0.069611808
2017/8/23,1.209138644,0.310940642,-4.879393137,0.063358489,-0.041586732,-0.001040231,-1.549227086,-3.033510875,0.554426837,0.118130217,0.136755332
2017/8/24,0.021824998,-0.918057555,-1.677052675,0.60150391,0.280133413,-0.106865861,-1.337471641,-4.213875863,0.422955177,0.135169583,0.085762063
2017/8/25,1.640347777,-0.623328052,-2.969919204,4.553564959,0.278593899,0.03094252,-1.540056977,-1.139755163,0.304477654,-0.087022061,-0.054098441
2017/8/26,2.977261683,-0.429988839,-3.163139173,1.648702941,-0.118828947,0.025435622,-1.162426584,-1.446858703,-3.75313295,-0.368830079,0.008724118
2017/8/27,0.589904137,0.372516901,-5.302278043,13.37494073,-0.371243396,0.058490971,-1.935245849,-1.308188297,-2.730371865,-0.504801574,0.296457527
2017/8/28,0.523941396,-0.312246426,-3.648538056,13.41684612,-0.141328486,0.05816148,-1.500519934,-1.316369717,0.665688494,0.084878702,0.141337213
2017/8/29,0.886748613,-0.104325586,-2.730607705,6.324118543,0.279246197,-0.170222187,-1.458236588,-1.457416344,-1.459781795,-0.181507634,0.016803697
2017/8/30,0.354115169,-0.155997084,-2.690368672,2.145473811,0.281654031,0.037182827,-1.64678466,-1.325387589,0.190371765,0.107642647,0.150454502
2017/8/31,0.63320052,-0.404596319,-4.148542226,2.774458497,-0.048229051,0.014682928,-2.467676947,-1.344257882,3.193550987,0.11526587,0.067332035
2017/9/1,0.577072764,-0.039857648,-3.402612451,1.08170363,0.246003425,0.054350427,-2.393078709,-2.378087469,2.486874216,0.105084661,-0.268956913
2017/9/2,1.274643779,-2.781602946,-3.703830035,-3.262855184,0.267941409,-0.44438582,-1.47102629,-1.390197294,2.203270326,0.113549024,0.083729073
2017/9/3,0.464404913,-0.471499486,-7.210885307,-3.705605741,0.259181978,0.051086837,-1.717513268,-1.537165911,3.369517376,0.096692719,0.310897794
2017/9/4,1.996910149,0.066061212,-5.499400689,-3.232194726,0.253811207,0.044686022,-1.49021154,-1.194018248,-0.223004007,0.127196127,0.040960481
2017/9/5,0.904802028,0.202612141,-5.321711106,-2.386456875,0.269928982,-0.353906311,-2.321020881,-1.113956942,-1.815330643,-0.144158979,0.064126233
2017/9/6,0.544067076,-1.589755578,-2.850964206,-3.794065255,0.268474982,-0.647064541,-3.929813119,-2.091211902,1.847748758,0.11009973,-0.411222748
2017/9/7,-0.316652493,-0.194653797,-5.156172265,-1.88099697,0.289519004,0.044954647,-1.901997282,-1.693831435,2.882800328,0.113106013,-0.80945645
2017/9/8,0.405996884,-0.190504666,-2.494379288,-2.532962829,0.260833583,0.052944429,-1.888717855,-1.748834099,1.136093014,0.134254639,-0.513269165
